Date,Open,High,Low,Close,Adj Close,Volume
2001-11-01,145.000000,145.000000,120.000000,120.000000,120.000000,0
2001-11-02,120.000000,120.000000,120.000000,120.000000,120.000000,2500
2001-11-05,140.000000,140.000000,140.000000,140.000000,140.000000,2500
2001-11-06,135.000000,135.000000,125.000000,125.000000,125.000000,0
2001-11-07,130.000000,140.000000,130.000000,140.000000,140.000000,30000
2001-11-08,130.000000,135.000000,130.000000,135.000000,135.000000,28000
2001-11-09,135.000000,135.000000,135.000000,135.000000,135.000000,0
2001-11-12,145.000000,145.000000,115.000000,115.000000,115.000000,0
2001-11-13,135.000000,135.000000,135.000000,135.000000,135.000000,5000
2001-11-14,145.000000,145.000000,145.000000,145.000000,145.000000,500
2001-11-15,140.000000,140.000000,125.000000,125.000000,125.000000,0
2001-11-16,135.000000,135.000000,135.000000,135.000000,135.000000,10000
2001-11-19,135.000000,135.000000,130.000000,130.000000,130.000000,21500
2001-11-20,135.000000,135.000000,125.000000,130.000000,130.000000,180500
2001-11-21,135.000000,135.000000,130.000000,130.000000,130.000000,50500
2001-11-22,135.000000,150.000000,135.000000,145.000000,145.000000,323500
2001-11-23,150.000000,155.000000,145.000000,150.000000,150.000000,338500
2001-11-26,150.000000,150.000000,140.000000,140.000000,140.000000,66500
2001-11-27,135.000000,150.000000,135.000000,150.000000,150.000000,3000
2001-11-28,140.000000,140.000000,140.000000,140.000000,140.000000,38000
2001-11-29,150.000000,150.000000,145.000000,150.000000,150.000000,384000
2001-11-30,145.000000,145.000000,145.000000,145.000000,145.000000,50000
2001-12-03,140.000000,140.000000,140.000000,140.000000,140.000000,24500
2001-12-04,145.000000,145.000000,140.000000,140.000000,140.000000,89000
2001-12-05,145.000000,165.000000,145.000000,165.000000,165.000000,1587500
2001-12-06,165.000000,180.000000,160.000000,160.000000,160.000000,701500
2001-12-07,165.000000,165.000000,165.000000,165.000000,165.000000,5000
2001-12-10,160.000000,160.000000,160.000000,160.000000,160.000000,20000
2001-12-11,150.000000,165.000000,145.000000,165.000000,165.000000,425000
2001-12-12,165.000000,165.000000,165.000000,165.000000,165.000000,50000
2001-12-13,160.000000,160.000000,160.000000,160.000000,160.000000,260000
2001-12-14,160.000000,160.000000,160.000000,160.000000,160.000000,0
2001-12-17,160.000000,160.000000,160.000000,160.000000,160.000000,0
2001-12-18,160.000000,160.000000,160.000000,160.000000,160.000000,0
2001-12-19,165.000000,165.000000,165.000000,165.000000,165.000000,500
2001-12-20,160.000000,160.000000,160.000000,160.000000,160.000000,200000
2001-12-21,165.000000,165.000000,145.000000,145.000000,145.000000,0
2001-12-24,145.000000,145.000000,145.000000,145.000000,145.000000,0
2001-12-25,145.000000,145.000000,145.000000,145.000000,145.000000,0
2001-12-26,160.000000,160.000000,160.000000,160.000000,160.000000,75000
2001-12-27,165.000000,165.000000,150.000000,150.000000,150.000000,0
2001-12-28,165.000000,165.000000,150.000000,150.000000,150.000000,0
2001-12-31,150.000000,150.000000,150.000000,150.000000,150.000000,0
2002-01-01,150.000000,150.000000,150.000000,150.000000,150.000000,0
