Date,Open,High,Low,Close,Adj Close,Volume
2000-12-14,378.795013,383.589996,359.614990,369.204987,26.590250,16851341
2000-12-15,364.410004,364.410004,354.820007,364.410004,26.244913,3454212
2000-12-18,359.614990,364.410004,354.820007,364.410004,26.244913,1668450
2000-12-19,359.614990,359.614990,354.820007,359.614990,25.899576,795121
2000-12-20,359.614990,359.614990,345.230988,359.614990,25.899576,2359292
2000-12-21,350.026001,354.820007,345.230988,354.820007,25.554239,1337367
2000-12-22,354.820007,354.820007,345.230988,350.026001,25.208971,3123129
2000-12-25,null,null,null,null,null,null
2000-12-26,null,null,null,null,null,null
2000-12-27,null,null,null,null,null,null
2000-12-28,null,null,null,null,null,null
2000-12-29,null,null,null,null,null,null
2001-01-01,null,null,null,null,null,null
2001-01-02,340.436005,345.230988,330.846008,345.230988,24.863634,1238302
2001-01-03,330.846008,335.640991,326.050995,330.846008,23.827620,1587634
2001-01-04,330.846008,335.640991,326.050995,335.640991,24.172958,3712300
2001-01-05,335.640991,354.820007,335.640991,345.230988,24.863634,13118185
2001-01-08,345.230988,345.230988,340.436005,345.230988,24.863634,1741444
2001-01-09,345.230988,354.820007,340.436005,350.026001,25.208971,9411099
2001-01-10,350.026001,350.026001,335.640991,340.436005,24.518299,12317851
2001-01-11,340.436005,340.436005,321.256012,326.050995,23.482285,5474600
2001-01-12,321.256012,326.050995,316.460999,321.256012,23.136942,3331685
2001-01-15,326.050995,330.846008,326.050995,330.846008,23.827620,3806151
2001-01-16,330.846008,340.436005,330.846008,335.640991,24.172958,24062172
2001-01-17,335.640991,340.436005,326.050995,335.640991,24.172958,8243184
2001-01-18,335.640991,335.640991,326.050995,335.640991,24.172958,2085562
2001-01-19,335.640991,350.026001,330.846008,340.436005,24.518299,34714179
2001-01-22,345.230988,354.820007,345.230988,354.820007,25.554239,22464110
2001-01-23,350.026001,350.026001,345.230988,350.026001,25.208971,10667650
2001-01-24,350.026001,350.026001,345.230988,350.026001,25.208971,4171124
2001-01-25,350.026001,350.026001,345.230988,345.230988,24.863634,3652340
2001-01-26,350.026001,350.026001,345.230988,350.026001,25.208971,1165308
2001-01-29,345.230988,345.230988,335.640991,340.436005,24.518299,11374134
2001-01-30,340.436005,340.436005,335.640991,340.436005,24.518299,2401003
2001-01-31,340.436005,350.026001,340.436005,350.026001,25.208971,12724535
2001-02-01,345.230988,350.026001,340.436005,345.230988,24.863634,9656152
2001-02-02,345.230988,369.204987,345.230988,354.820007,25.554239,66284374
2001-02-05,364.410004,378.795013,354.820007,359.614990,25.899576,40723205
2001-02-06,359.614990,359.614990,345.230988,345.230988,24.863634,11050872
2001-02-07,345.230988,354.820007,340.436005,354.820007,25.554239,12935698
2001-02-08,354.820007,359.614990,345.230988,345.230988,24.863634,4267581
2001-02-09,345.230988,345.230988,340.436005,345.230988,24.863634,1298262
2001-02-12,340.436005,345.230988,340.436005,345.230988,24.863634,2028209
2001-02-13,345.230988,350.026001,345.230988,345.230988,24.863634,1102741
2001-02-14,345.230988,345.230988,340.436005,345.230988,24.863634,870722
2001-02-15,345.230988,350.026001,345.230988,345.230988,24.863634,9997663
2001-02-16,345.230988,345.230988,340.436005,340.436005,24.518299,2103811
2001-02-19,340.436005,345.230988,340.436005,340.436005,24.518299,4053811
2001-02-20,345.230988,345.230988,340.436005,340.436005,24.518299,1652808
2001-02-21,345.230988,350.026001,340.436005,340.436005,24.518299,3967782
2001-02-22,345.230988,345.230988,340.436005,340.436005,24.518299,1251337
2001-02-23,340.436005,345.230988,340.436005,345.230988,24.863634,456217
2001-02-26,340.436005,340.436005,335.640991,340.436005,24.518299,3008423
2001-02-27,340.436005,340.436005,335.640991,340.436005,24.518299,1806618
2001-02-28,335.640991,335.640991,335.640991,335.640991,24.172958,1196591
2001-03-01,330.846008,340.436005,330.846008,340.436005,24.518299,555281
2001-03-02,335.640991,335.640991,330.846008,330.846008,23.827620,954145
2001-03-05,null,null,null,null,null,null
2001-03-06,330.846008,335.640991,330.846008,335.640991,24.172958,651738
2001-03-07,330.846008,330.846008,321.256012,321.256012,23.136942,8480416
2001-03-08,326.050995,326.050995,321.256012,321.256012,23.136942,531818
2001-03-09,316.460999,316.460999,311.666992,311.666992,22.446342,2695589
2001-03-12,297.282013,297.282013,278.102997,287.691986,20.719658,7648799
2001-03-13,278.102997,287.691986,263.717987,263.717987,18.993038,5130483
2001-03-14,null,null,null,null,null,null
2001-03-15,268.513000,273.308014,263.717987,268.513000,19.338379,4642982
2001-03-16,268.513000,268.513000,263.717987,268.513000,19.338379,2320188
2001-03-19,263.717987,263.717987,249.332993,254.128006,18.302366,3237835
2001-03-20,254.128006,254.128006,244.537994,249.332993,17.957037,1611097
2001-03-21,244.537994,263.717987,239.744003,258.923004,18.647705,7698331
2001-03-22,254.128006,258.923004,249.332993,249.332993,17.957037,1345187
2001-03-23,249.332993,258.923004,249.332993,254.128006,18.302366,5477207
2001-03-26,null,null,null,null,null,null
2001-03-27,258.923004,263.717987,254.128006,254.128006,18.302366,5125269
2001-03-28,254.128006,258.923004,254.128006,258.923004,18.647705,2823330
2001-03-29,254.128006,292.487000,254.128006,282.897003,20.374321,7521058
2001-03-30,287.691986,297.282013,258.923004,263.717987,18.993038,10693719
2001-04-02,263.717987,268.513000,254.128006,254.128006,18.302366,5633624
2001-04-03,254.128006,258.923004,254.128006,258.923004,18.647705,7815644
2001-04-04,249.332993,254.128006,244.537994,254.128006,18.302366,1804011
2001-04-05,249.332993,258.923004,249.332993,249.332993,17.957037,7419387
2001-04-06,254.128006,254.128006,249.332993,254.128006,18.302366,265909
2001-04-09,249.332993,254.128006,249.332993,254.128006,18.302366,367580
2001-04-10,254.128006,263.717987,254.128006,263.717987,18.993038,5112234
2001-04-11,268.513000,268.513000,254.128006,254.128006,18.302366,4056418
2001-04-12,258.923004,258.923004,258.923004,258.923004,18.647705,716912
2001-04-13,null,null,null,null,null,null
2001-04-16,254.128006,254.128006,249.332993,249.332993,17.957037,1136631
2001-04-17,249.332993,249.332993,249.332993,249.332993,17.957037,1280014
2001-04-18,244.537994,249.332993,244.537994,249.332993,17.957037,75602
2001-04-19,249.332993,249.332993,234.949005,239.744003,17.266428,3686231
2001-04-20,230.154007,230.154007,210.973999,220.563995,15.885080,3594987
2001-04-23,210.973999,220.563995,206.179001,220.563995,15.885080,3798330
2001-04-24,215.768997,225.358994,215.768997,225.358994,16.230419,1882220
2001-04-25,220.563995,234.949005,220.563995,220.563995,15.885080,10693719
2001-04-26,220.563995,234.949005,220.563995,220.563995,15.885080,10693719
2001-04-27,220.563995,225.358994,215.768997,225.358994,16.230419,16319523
2001-04-30,225.358994,230.154007,220.563995,230.154007,16.575754,6131552
2001-05-01,230.154007,249.332993,230.154007,239.744003,17.266428,39169461
2001-05-02,239.744003,239.744003,230.154007,230.154007,16.575754,12617650
2001-05-03,230.154007,249.332993,230.154007,244.537994,17.611694,21650741
2001-05-04,244.537994,244.537994,239.744003,244.537994,17.611694,9215577
2001-05-07,null,null,null,null,null,null
2001-05-08,244.537994,244.537994,239.744003,239.744003,17.266428,2335829
2001-05-09,239.744003,239.744003,234.949005,239.744003,17.266428,2226337
2001-05-10,234.949005,239.744003,234.949005,234.949005,16.921097,2896324
2001-05-11,234.949005,234.949005,230.154007,230.154007,16.575754,1929145
2001-05-14,234.949005,234.949005,230.154007,230.154007,16.575754,166845
2001-05-15,234.949005,234.949005,230.154007,230.154007,16.575754,0
2001-05-16,239.744003,244.537994,239.744003,239.744003,17.266428,3185696
2001-05-17,244.537994,244.537994,234.949005,234.949005,16.921097,4317113
2001-05-18,234.949005,239.744003,234.949005,234.949005,16.921097,497928
2001-05-21,234.949005,234.949005,234.949005,234.949005,16.921097,2270656
2001-05-22,234.949005,234.949005,230.154007,230.154007,16.575754,669987
2001-05-23,230.154007,230.154007,230.154007,230.154007,16.575754,331083
2001-05-24,null,null,null,null,null,null
2001-05-25,230.154007,239.744003,230.154007,239.744003,17.266428,13274602
2001-05-28,239.744003,244.537994,234.949005,244.537994,17.611694,6214975
2001-05-29,244.537994,268.513000,244.537994,263.717987,18.993038,65809909
2001-05-30,268.513000,278.102997,263.717987,268.513000,19.338379,54276751
2001-05-31,273.308014,282.897003,258.923004,258.923004,18.647705,15201140
2001-06-01,258.923004,263.717987,249.332993,249.332993,17.957037,9416312
2001-06-04,null,null,null,null,null,null
