Date,Open,High,Low,Close,Adj Close,Volume
2001-11-29,10.907500,17.140400,10.907500,17.140400,10.011807,1477652
2001-11-30,15.582200,26.489700,15.582200,20.256800,11.832115,8859497
2001-12-03,23.373199,23.373199,17.140400,17.140400,10.011807,2406600
2001-12-04,14.023900,17.140400,12.465700,17.140400,10.011807,168462
2001-12-05,17.140400,18.698601,14.023900,17.140400,10.011807,1498510
2001-12-06,14.023900,15.582200,14.023900,15.582200,9.101655,322484
2001-12-07,14.023900,14.023900,14.023900,14.023900,8.191442,40110
2001-12-10,21.815001,21.815001,17.452000,17.452000,10.193815,0
2001-12-11,12.465700,12.465700,12.465700,12.465700,7.281288,16044
2001-12-12,21.815001,21.815001,19.633499,19.633499,11.468042,0
2001-12-13,23.996500,23.996500,19.633499,19.633499,11.468042,0
2001-12-14,19.633499,19.633499,19.633499,19.633499,11.468042,0
2001-12-17,19.633499,19.633499,19.633499,19.633499,11.468042,0
2001-12-18,19.633499,19.633499,19.633499,19.633499,11.468042,0
2001-12-19,23.996500,23.996500,17.452000,17.452000,10.193815,0
2001-12-20,12.465700,12.465700,12.465700,12.465700,7.281288,32088
2001-12-21,21.815001,21.815001,17.452000,17.452000,10.193815,0
2001-12-24,17.452000,17.452000,17.452000,17.452000,10.193815,0
2001-12-25,17.452000,17.452000,17.452000,17.452000,10.193815,0
2001-12-26,23.996500,23.996500,17.452000,17.452000,10.193815,0
2001-12-27,23.996500,23.996500,17.452000,17.452000,10.193815,0
2001-12-28,21.815001,21.815001,19.633499,19.633499,11.468042,0
2001-12-31,19.633499,19.633499,19.633499,19.633499,11.468042,0
2002-01-01,19.633499,19.633499,19.633499,19.633499,11.468042,0
2002-01-02,15.582200,15.582200,15.582200,15.582200,9.101655,16044
2002-01-03,21.815001,21.815001,21.815001,21.815001,12.742269,0
2002-01-04,23.996500,23.996500,17.452000,17.452000,10.193815,0
2002-01-07,23.996500,23.996500,17.452000,17.452000,10.193815,0
2002-01-08,14.023900,14.023900,14.023900,14.023900,8.191442,32088
2002-01-09,15.582200,15.582200,15.582200,15.582200,9.101655,80220
2002-01-10,21.815001,21.815001,13.089000,13.089000,7.645362,0
2002-01-11,21.815001,21.815001,17.452000,17.452000,10.193815,0
2002-01-14,26.177999,26.177999,17.452000,17.452000,10.193815,0
2002-01-15,28.359501,28.359501,15.270500,15.270500,8.919588,0
2002-01-16,17.140400,17.140400,12.465700,12.465700,7.281288,481320
2002-01-17,14.023900,14.023900,12.465700,12.465700,7.281288,352968
2002-01-18,19.633499,19.633499,17.452000,17.452000,10.193815,0
2002-01-21,12.465700,12.465700,12.465700,12.465700,7.281288,401100
2002-01-22,19.633499,19.633499,15.270500,15.270500,8.919588,0
2002-01-23,19.633499,19.633499,15.270500,15.270500,8.919588,0
2002-01-24,12.465700,12.465700,12.465700,12.465700,7.281288,160440
2002-01-25,12.465700,12.465700,12.465700,12.465700,7.281288,80220
2002-01-28,19.633499,19.633499,15.270500,15.270500,8.919588,0
2002-01-29,21.815001,21.815001,17.452000,17.452000,10.193815,0
2002-01-30,12.465700,12.465700,12.465700,12.465700,7.281288,64176
2002-01-31,17.452000,17.452000,17.452000,17.452000,10.193815,0
2002-02-01,19.633499,19.633499,17.452000,17.452000,10.193815,0
2002-02-04,23.996500,23.996500,17.452000,17.452000,10.193815,0
2002-02-05,23.996500,23.996500,17.452000,17.452000,10.193815,0
2002-02-06,23.996500,23.996500,17.452000,17.452000,10.193815,0
2002-02-07,23.996500,23.996500,17.452000,17.452000,10.193815,0
2002-02-08,21.815001,21.815001,17.452000,17.452000,10.193815,0
2002-02-11,14.023900,14.023900,14.023900,14.023900,8.191442,48132
2002-02-12,19.633499,19.633499,19.633499,19.633499,11.468042,0
2002-02-13,19.633499,19.633499,15.270500,15.270500,8.919588,0
