Date,Open,High,Low,Close,Adj Close,Volume
2003-12-23,1232.400024,1327.199951,1232.400024,1232.400024,768.572449,426687
2003-12-24,null,null,null,null,null,null
2003-12-25,null,null,null,null,null,null
2003-12-26,null,null,null,null,null,null
2003-12-29,1232.400024,1303.500000,1232.400024,1303.500000,812.913208,159810
2003-12-30,1303.500000,1303.500000,1232.400024,1232.400024,768.572449,365506
2003-12-31,null,null,null,null,null,null
2004-01-01,null,null,null,null,null,null
2004-01-02,1232.400024,1256.099976,1232.400024,1232.400024,768.572449,71730
2004-01-05,1232.400024,1256.099976,1232.400024,1232.400024,768.572449,313290
2004-01-06,1232.400024,1232.400024,1185.000000,1208.699951,753.792114,194620
2004-01-07,1208.699951,1208.699951,1161.300049,1185.000000,739.011963,618670
2004-01-08,1185.000000,1185.000000,1185.000000,1185.000000,739.011963,1117614
2004-01-09,1185.000000,1256.099976,1185.000000,1232.400024,768.572449,2761597
2004-01-12,1232.400024,1232.400024,1208.699951,1208.699951,753.792114,238924
2004-01-13,1185.000000,1208.699951,1185.000000,1185.000000,739.011963,213607
2004-01-14,1208.699951,1232.400024,1185.000000,1232.400024,768.572449,858648
2004-01-15,1232.400024,1232.400024,1232.400024,1232.400024,768.572449,607594
2004-01-16,1232.400024,1279.800049,1232.400024,1256.099976,783.352661,205168
2004-01-19,1232.400024,1232.400024,1208.699951,1208.699951,753.792114,491033
2004-01-20,1232.400024,1232.400024,1208.699951,1208.699951,753.792114,493142
2004-01-21,1232.400024,1232.400024,1208.699951,1208.699951,753.792114,46941
2004-01-22,null,null,null,null,null,null
2004-01-23,1232.400024,1232.400024,1232.400024,1232.400024,768.572449,183016
2004-01-26,1232.400024,1232.400024,1208.699951,1208.699951,753.792114,132384
2004-01-27,1232.400024,1232.400024,1208.699951,1232.400024,768.572449,201476
2004-01-28,1208.699951,1208.699951,1208.699951,1208.699951,753.792114,208333
2004-01-29,1208.699951,1208.699951,1208.699951,1208.699951,753.792114,583859
2004-01-30,1208.699951,1208.699951,1208.699951,1208.699951,753.792114,15295
2004-02-02,null,null,null,null,null,null
2004-02-03,1208.699951,1208.699951,1137.599976,1185.000000,739.011963,951475
2004-02-04,1185.000000,1185.000000,1161.300049,1161.300049,724.231812,73312
2004-02-05,1161.300049,1185.000000,1161.300049,1185.000000,739.011963,107067
2004-02-06,1185.000000,1208.699951,1185.000000,1185.000000,739.011963,129219
2004-02-09,1185.000000,1208.699951,1185.000000,1208.699951,753.792114,199894
2004-02-10,1185.000000,1208.699951,1185.000000,1185.000000,739.011963,145042
2004-02-11,1185.000000,1232.400024,1185.000000,1208.699951,753.792114,169303
2004-02-12,1208.699951,1208.699951,1208.699951,1208.699951,753.792114,93882
2004-02-13,1208.699951,1208.699951,1208.699951,1208.699951,753.792114,99683
2004-02-16,1208.699951,1208.699951,1185.000000,1185.000000,739.011963,9494
2004-02-17,1208.699951,1208.699951,1208.699951,1208.699951,753.792114,71730
2004-02-18,1208.699951,1208.699951,1185.000000,1208.699951,753.792114,318037
2004-02-19,1208.699951,1232.400024,1208.699951,1232.400024,768.572449,184599
2004-02-20,1208.699951,1303.500000,1208.699951,1256.099976,783.352661,1132381
2004-02-23,null,null,null,null,null,null
2004-02-24,1232.400024,1232.400024,1232.400024,1232.400024,768.572449,566454
2004-02-25,1232.400024,1256.099976,1208.699951,1208.699951,753.792114,352847
2004-02-26,1232.400024,1232.400024,1185.000000,1208.699951,753.792114,591243
2004-02-27,1208.699951,1208.699951,1185.000000,1185.000000,739.011963,20570
2004-03-01,1185.000000,1185.000000,1137.599976,1137.599976,709.451538,560125
2004-03-02,1161.300049,1185.000000,1161.300049,1161.300049,724.231812,164029
2004-03-03,1161.300049,1185.000000,1161.300049,1161.300049,724.231812,120780
2004-03-04,1161.300049,1185.000000,1161.300049,1161.300049,724.231812,58017
2004-03-05,1185.000000,1185.000000,1185.000000,1185.000000,739.011963,105485
2004-03-08,1185.000000,1185.000000,1161.300049,1161.300049,724.231812,17405
2004-03-09,1161.300049,1161.300049,1161.300049,1161.300049,724.231812,33228
2004-03-10,1137.599976,1137.599976,1137.599976,1137.599976,709.451538,45886
2004-03-11,1137.599976,1137.599976,1113.900024,1113.900024,694.671265,77531
2004-03-12,1090.199951,1090.199951,1066.500000,1090.199951,679.891113,272679
2004-03-15,1137.599976,1137.599976,1090.199951,1090.199951,679.891113,15823
2004-03-16,1090.199951,1090.199951,1066.500000,1090.199951,679.891113,342826
2004-03-17,1090.199951,1090.199951,1090.199951,1090.199951,679.891113,63291
2004-03-18,1113.900024,1113.900024,1090.199951,1113.900024,694.671265,25316
2004-03-19,1066.500000,1090.199951,1066.500000,1090.199951,679.891113,7911
2004-03-22,null,null,null,null,null,null
2004-03-23,1090.199951,1090.199951,1090.199951,1090.199951,679.891113,6857
