Date,Open,High,Low,Close,Adj Close,Volume
2014-12-22,165.000000,187.000000,160.000000,187.000000,187.000000,6973200
2014-12-23,252.000000,252.000000,206.000000,210.000000,210.000000,26042900
2014-12-24,210.000000,232.000000,185.000000,185.000000,185.000000,21795000
2014-12-29,184.000000,184.000000,163.000000,165.000000,165.000000,3926500
2014-12-30,165.000000,165.000000,139.000000,143.000000,143.000000,76774800
2015-01-02,143.000000,154.000000,130.000000,143.000000,143.000000,2544100
2015-01-05,150.000000,154.000000,144.000000,147.000000,147.000000,1309000
2015-01-06,146.000000,149.000000,142.000000,142.000000,142.000000,355700
2015-01-07,146.000000,151.000000,145.000000,146.000000,146.000000,787000
2015-01-08,147.000000,147.000000,142.000000,146.000000,146.000000,69866100
2015-01-09,147.000000,147.000000,142.000000,144.000000,144.000000,5058900
2015-01-12,144.000000,145.000000,135.000000,140.000000,140.000000,420400
2015-01-13,142.000000,146.000000,140.000000,143.000000,143.000000,406100
2015-01-14,142.000000,150.000000,142.000000,148.000000,148.000000,7173900
2015-01-15,146.000000,160.000000,145.000000,146.000000,146.000000,15329800
2015-01-16,144.000000,150.000000,144.000000,144.000000,144.000000,94100
2015-01-19,144.000000,147.000000,144.000000,145.000000,145.000000,48100
2015-01-20,146.000000,146.000000,138.000000,140.000000,140.000000,318600
2015-01-21,140.000000,140.000000,130.000000,139.000000,139.000000,30509800
2015-01-22,140.000000,141.000000,130.000000,130.000000,130.000000,392600
2015-01-23,130.000000,132.000000,125.000000,130.000000,130.000000,568200
2015-01-26,132.000000,133.000000,125.000000,129.000000,129.000000,318800
2015-01-27,125.000000,133.000000,124.000000,133.000000,133.000000,239400
2015-01-28,135.000000,135.000000,127.000000,133.000000,133.000000,121800
2015-01-29,133.000000,134.000000,128.000000,133.000000,133.000000,107300
2015-01-30,128.000000,136.000000,128.000000,133.000000,133.000000,15332700
2015-02-02,134.000000,134.000000,126.000000,131.000000,131.000000,25020000
2015-02-03,128.000000,133.000000,128.000000,133.000000,133.000000,5012000
2015-02-04,130.000000,132.000000,129.000000,132.000000,132.000000,233300
2015-02-05,128.000000,131.000000,128.000000,128.000000,128.000000,23300
2015-02-06,132.000000,134.000000,127.000000,129.000000,129.000000,37300
2015-02-09,130.000000,132.000000,127.000000,130.000000,130.000000,263200
2015-02-10,131.000000,131.000000,130.000000,131.000000,131.000000,2782800
2015-02-11,131.000000,131.000000,129.000000,130.000000,130.000000,249100
2015-02-12,132.000000,137.000000,126.000000,133.000000,133.000000,886500
2015-02-13,135.000000,136.000000,131.000000,133.000000,133.000000,58600
2015-02-16,136.000000,145.000000,132.000000,135.000000,135.000000,2816600
2015-02-17,136.000000,136.000000,130.000000,135.000000,135.000000,5600600
2015-02-18,135.000000,136.000000,133.000000,135.000000,135.000000,292700
2015-02-20,134.000000,136.000000,134.000000,136.000000,136.000000,88300
2015-02-23,136.000000,145.000000,136.000000,140.000000,140.000000,1547600
2015-02-24,139.000000,139.000000,130.000000,133.000000,133.000000,13900
2015-02-25,136.000000,140.000000,135.000000,139.000000,139.000000,12289400
2015-02-26,139.000000,139.000000,135.000000,139.000000,139.000000,5400
2015-02-27,139.000000,142.000000,135.000000,135.000000,135.000000,2100
2015-03-02,135.000000,139.000000,127.000000,135.000000,135.000000,115500
2015-03-03,136.000000,138.000000,135.000000,136.000000,136.000000,10651100
2015-03-04,137.000000,142.000000,136.000000,142.000000,142.000000,349400
2015-03-05,139.000000,145.000000,136.000000,139.000000,139.000000,10915500
2015-03-06,140.000000,145.000000,135.000000,135.000000,135.000000,44400
2015-03-09,139.000000,145.000000,135.000000,139.000000,139.000000,22125600
2015-03-10,139.000000,139.000000,130.000000,135.000000,135.000000,5198300
2015-03-11,139.000000,144.000000,139.000000,140.000000,140.000000,11300
2015-03-12,140.000000,153.000000,140.000000,153.000000,153.000000,11339300
2015-03-13,154.000000,179.000000,154.000000,162.000000,162.000000,610000
2015-03-16,177.000000,177.000000,152.000000,152.000000,152.000000,17769700
2015-03-17,152.000000,159.000000,152.000000,159.000000,159.000000,121100
2015-03-18,159.000000,159.000000,158.000000,158.000000,158.000000,200
