Date,Open,High,Low,Close,Adj Close,Volume
2001-01-11,454.859009,476.519012,454.859009,476.519012,476.519012,9245163
2001-01-12,454.859009,454.859009,454.859009,454.859009,454.859009,1881350
2001-01-15,454.859009,454.859009,454.859009,454.859009,454.859009,126962
2001-01-16,454.859009,454.859009,454.859009,454.859009,454.859009,1258081
2001-01-17,454.859009,454.859009,454.859009,454.859009,454.859009,969530
2001-01-18,454.859009,454.859009,454.859009,454.859009,454.859009,98107
2001-01-19,454.859009,454.859009,454.859009,454.859009,454.859009,63481
2001-01-22,454.859009,454.859009,454.859009,454.859009,454.859009,11542
2001-01-23,454.859009,454.859009,454.859009,454.859009,454.859009,17313
2001-01-24,454.859009,454.859009,454.859009,454.859009,454.859009,11542
2001-01-25,454.859009,454.859009,454.859009,454.859009,454.859009,5771
2001-01-26,476.519012,476.519012,454.859009,454.859009,454.859009,23084
2001-01-29,454.859009,454.859009,454.859009,454.859009,454.859009,11542
2001-01-30,496.483002,496.483002,473.915009,473.915009,473.915009,0
2001-01-31,454.859009,454.859009,454.859009,454.859009,454.859009,178901
2001-02-01,454.859009,454.859009,454.859009,454.859009,454.859009,28855
2001-02-02,454.859009,454.859009,454.859009,454.859009,454.859009,69252
2001-02-05,496.483002,496.483002,473.915009,473.915009,473.915009,0
2001-02-06,454.859009,454.859009,454.859009,454.859009,454.859009,86565
2001-02-07,496.483002,496.483002,473.915009,473.915009,473.915009,0
2001-02-08,454.859009,454.859009,454.859009,454.859009,454.859009,201985
2001-02-09,496.483002,496.483002,473.915009,473.915009,473.915009,0
2001-02-12,496.483002,496.483002,473.915009,473.915009,473.915009,0
2001-02-13,454.859009,454.859009,454.859009,454.859009,454.859009,28855
2001-02-14,454.859009,454.859009,454.859009,454.859009,454.859009,51939
2001-02-15,496.483002,496.483002,473.915009,473.915009,473.915009,0
2001-02-16,496.483002,496.483002,473.915009,473.915009,473.915009,0
2001-02-19,564.184998,564.184998,473.915009,473.915009,473.915009,0
2001-02-20,496.483002,496.483002,473.915009,473.915009,473.915009,0
2001-02-21,454.859009,454.859009,454.859009,454.859009,454.859009,46168
2001-02-22,541.617981,541.617981,473.915009,473.915009,473.915009,0
2001-02-23,454.859009,454.859009,454.859009,454.859009,454.859009,5771
2001-02-26,454.859009,454.859009,454.859009,454.859009,454.859009,98107
2001-02-27,564.184998,564.184998,473.915009,473.915009,473.915009,0
2001-02-28,454.859009,454.859009,454.859009,454.859009,454.859009,11542
2001-03-01,541.617981,541.617981,473.915009,473.915009,473.915009,0
2001-03-02,454.859009,454.859009,454.859009,454.859009,454.859009,28855
2001-03-05,null,null,null,null,null,null
2001-03-06,454.859009,454.859009,454.859009,454.859009,454.859009,98107
2001-03-07,454.859009,454.859009,454.859009,454.859009,454.859009,28855
2001-03-08,433.199005,433.199005,433.199005,433.199005,433.199005,23084
2001-03-09,454.859009,454.859009,454.859009,454.859009,454.859009,173130
2001-03-12,496.483002,496.483002,270.808990,270.808990,270.808990,0
2001-03-13,433.199005,433.199005,433.199005,433.199005,433.199005,11542
2001-03-14,null,null,null,null,null,null
2001-03-15,496.483002,496.483002,428.781006,428.781006,428.781006,0
2001-03-16,433.199005,433.199005,433.199005,433.199005,433.199005,11542
2001-03-19,411.540009,411.540009,411.540009,411.540009,411.540009,5771
2001-03-20,496.483002,496.483002,428.781006,428.781006,428.781006,0
2001-03-21,411.540009,411.540009,411.540009,411.540009,411.540009,57710
2001-03-22,411.540009,411.540009,411.540009,411.540009,411.540009,28855
2001-03-23,411.540009,411.540009,411.540009,411.540009,411.540009,86565
2001-03-26,null,null,null,null,null,null
2001-03-27,473.915009,473.915009,428.781006,428.781006,428.781006,0
2001-03-28,473.915009,473.915009,428.781006,428.781006,428.781006,0
2001-03-29,411.540009,411.540009,411.540009,411.540009,411.540009,23084
2001-03-30,411.540009,411.540009,411.540009,411.540009,411.540009,5771
2001-04-02,411.540009,411.540009,411.540009,411.540009,411.540009,28855
2001-04-03,null,null,null,null,null,null
2001-04-04,411.540009,411.540009,411.540009,411.540009,411.540009,28855
2001-04-05,451.347992,451.347992,428.781006,428.781006,428.781006,0
2001-04-06,411.540009,411.540009,411.540009,411.540009,411.540009,5771
2001-04-09,473.915009,473.915009,428.781006,428.781006,428.781006,0
2001-04-10,473.915009,473.915009,428.781006,428.781006,428.781006,0
2001-04-11,473.915009,473.915009,428.781006,428.781006,428.781006,0
2001-04-12,473.915009,473.915009,428.781006,428.781006,428.781006,0
2001-04-13,null,null,null,null,null,null
2001-04-16,null,null,null,null,null,null
2001-04-17,null,null,null,null,null,null
2001-04-18,null,null,null,null,null,null
2001-04-19,411.540009,411.540009,411.540009,411.540009,411.540009,28855
2001-04-20,496.483002,496.483002,383.645996,383.645996,383.645996,0
2001-04-23,null,null,null,null,null,null
2001-04-24,496.483002,496.483002,428.781006,428.781006,428.781006,0
2001-04-25,null,null,null,null,null,null
2001-04-26,null,null,null,null,null,null
2001-04-27,null,null,null,null,null,null
2001-04-30,null,null,null,null,null,null
